call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
long_01,0.0,Good morning.,Good morning.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,1.16,Thank you for calling Horizon FiberCare. My name is Gilbert. How may I assist yo,Thank you for calling Horizon FiberCare. My name is Gilbert. How may I assist yo,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,7.94,"Good morning, Gilbert. I hope you're having a good day. I'm calling because my h","Good morning, Gilbert. I hope you're having a good day. I'm calling because my h",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
long_01,15.5,"I run an online consulting business from home, and my video calls keep dropping.","I run an online consulting business from home, and my video calls keep dropping.",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
long_01,22.84,I completely understand how critical a stable connection is for running a busine,I completely understand how critical a stable connection is for running a busine,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,32.16,"To get started, may I please have your full name and your account number or regi","To get started, may I please have your full name and your account number or regi",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,38.18,"Of course. My name is Sandra Bennett, and the account number is HFB77419. The re","Of course. My name is Sandra Bennett, and the account number is HFB77419. The re",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
long_01,48.48,"Thank you so much, Mrs. Bennett. I have successfully pulled up your account deta","Thank you so much, Mrs. Bennett. I have successfully pulled up your account deta",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,59.58,I am running a quick diagnostic on our main exchange line leading to your street,I am running a quick diagnostic on our main exchange line leading to your street,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,65.08,"Okay, the physical line signal coming into your house looks perfectly healthy an","Okay, the physical line signal coming into your house looks perfectly healthy an",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,71.74,"Oh, that's interesting. If the main line is healthy, does that mean the issue is","Oh, that's interesting. If the main line is healthy, does that mean the issue is",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
long_01,78.98,"The signal bars on my laptop look full, but the actual loading speed is just cra","The signal bars on my laptop look full, but the actual loading speed is just cra",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
long_01,84.48,"Yes, that is highly likely. It usually means the router is struggling to distrib","Yes, that is highly likely. It usually means the router is struggling to distrib",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,91.48,"Before they do any system resets, let's do a quick physical check.","Before they do any system resets, let's do a quick physical check.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,95.52,"Are you currently near your Wi-Fi router, Mrs. Bennett?","Are you currently near your Wi-Fi router, Mrs. Bennett?",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,98.66,"Yes, I am standing right next to it in the living room.","Yes, I am standing right next to it in the living room.",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
long_01,101.98,Perfect.,Perfect.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,102.84,Please take a look at the front panel of the router. Can you tell me what color ,Please take a look at the front panel of the router. Can you tell me what color ,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,113.94,"Let's see. The power light is solid green, the PON light is also solid green, bu","Let's see. The power light is solid green, the PON light is also solid green, bu",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
long_01,125.86,Not bad at all. It just means the wireless chip inside the router is experiencin,Not bad at all. It just means the wireless chip inside the router is experiencin,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,134.62,Let's perform a clean power cycle.,Let's perform a clean power cycle.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,137.26,"Please look at the back of the router,","Please look at the back of the router,",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,139.3,"find the black power cable, and unplug it directly from the device.","find the black power cable, and unplug it directly from the device.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
long_01,143.56,"Okay, I'm reaching around the back, and I have unplugged the power cable. The li","Okay, I'm reaching around the back, and I have unplugged the power cable. The li",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
long_01,149.78,Excellent.,Excellent.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
