call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
eng_rudeagt_01,0.0,Good afternoon.,Good afternoon.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,1.12,Thank you for calling Velvet Glow Beauty Care. My name is Chloe. How may I add a,Thank you for calling Velvet Glow Beauty Care. My name is Chloe. How may I add a,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,5.92,"little radiance to your day today? Good afternoon, Chloe. I hope you're having a","little radiance to your day today? Good afternoon, Chloe. I hope you're having a",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,11.42,I'm calling because I noticed a discrepancy on my bank statement this morning. I,I'm calling because I noticed a discrepancy on my bank statement this morning. I,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,17.36,"to your premium gold skincare box, which is $90 a month, but I was charged twice","to your premium gold skincare box, which is $90 a month, but I was charged twice",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,24.22,a total of $180.,a total of $180.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,26.46,Could you help me look into this error?,Could you help me look into this error?,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,28.86,"Sigh. Well, our system processes","Sigh. Well, our system processes",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,32.0,"thousands of transactions flawlessly every day, ma'am, so it's highly unlikely t","thousands of transactions flawlessly every day, ma'am, so it's highly unlikely t",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,37.86,error on our end. You probably just clicked the submit order button twice on our,error on our end. You probably just clicked the submit order button twice on our,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,44.0,"during your monthly renewal, or your banking app refreshed abnormally. The doubl","during your monthly renewal, or your banking app refreshed abnormally. The doubl",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,50.32,"certainly your own doing. Oh, I see.","certainly your own doing. Oh, I see.",1.0,1.0,Agent,Customer,False,True,False,,❌ WRONG
eng_rudeagt_01,53.54,"However, my account is set to automatic renewal, so I didn't","However, my account is set to automatic renewal, so I didn't",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,57.82,actually manually check out or press any buttons this month. Both charges have t,actually manually check out or press any buttons this month. Both charges have t,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,63.9,transaction timestamp. Could you please pull up my profile and check if the dupl,transaction timestamp. Could you please pull up my profile and check if the dupl,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudeagt_01,69.32,"be refunded back to my card? Look, I am looking at your profile right now, and I","be refunded back to my card? Look, I am looking at your profile right now, and I",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudeagt_01,75.78,time to deep dive into your personal banking history. All sales on our premium b,time to deep dive into your personal banking history. All sales on our premium b,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
