call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
my_rude_01,0.0,Selamat petang. Selamat datang ke Grand Horizon Resort.,Selamat petang. Selamat datang ke Grand Horizon Resort.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,3.84,Saya nama Ilyana.,Saya nama Ilyana.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,5.58,Boleh saya bantu urusan daftar masuk Encik hari ini?,Boleh saya bantu urusan daftar masuk Encik hari ini?,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,9.22,"Akhirnya. Saya dah tunggu dekat lobi korang yang panas ni dekat setengah jam, ta","Akhirnya. Saya dah tunggu dekat lobi korang yang panas ni dekat setengah jam, ta",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,13.72,Nama saya Encik Razlan. Saya dah tempah private pool suite untuk tiga malam.,Nama saya Encik Razlan. Saya dah tempah private pool suite untuk tiga malam.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,17.84,"Bagi saya kunci bilik sekarang, saya dah penat nak rehat.","Bagi saya kunci bilik sekarang, saya dah penat nak rehat.",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,20.66,"Baik Encik Razlan. Saya semak tempahan Encik sekejap, ya?","Baik Encik Razlan. Saya semak tempahan Encik sekejap, ya?",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,24.56,Sila tunggu sebentar.,Sila tunggu sebentar.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,25.72,"Ah, Encik Razlan. Mengikut sistem kami, waktu daftar masuk rasmi resort adalah p","Ah, Encik Razlan. Mengikut sistem kami, waktu daftar masuk rasmi resort adalah p",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,33.9,Sekarang baru pukul satu tengah hari.,Sekarang baru pukul satu tengah hari.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,36.28,Jadi bilik Encik sedang dibersihkan dan disanitasi oleh pihak housekeeping demi ,Jadi bilik Encik sedang dibersihkan dan disanitasi oleh pihak housekeeping demi ,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,42.92,"Eh, I tak pedulilah pukul berapa sekarang.","Eh, I tak pedulilah pukul berapa sekarang.",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,45.08,"I bayar satu malam dekat dua ribu ringgit, tahu tak? Bukan murah.","I bayar satu malam dekat dua ribu ringgit, tahu tak? Bukan murah.",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,48.32,Korang punya housekeeping buat kerja lembab macam siput.,Korang punya housekeeping buat kerja lembab macam siput.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,51.02,Lepas tu nak suruh I terconggok tunggu kat lobi ni lagi dua jam.,Lepas tu nak suruh I terconggok tunggu kat lobi ni lagi dua jam.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,53.8,You tahu tak Aiz apa? Korang ni memang tak ada ti buat kerja ke apa?,You tahu tak Aiz apa? Korang ni memang tak ada ti buat kerja ke apa?,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,57.42,"Saya benar-benar minta maaf atas kesulitan ini, Encik Razlan.","Saya benar-benar minta maaf atas kesulitan ini, Encik Razlan.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,61.32,Kami sangat menghargai tempahan Encik.,Kami sangat menghargai tempahan Encik.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,63.94,Bilik tersebut baru sahaja dikosongkan oleh pelanggan terdahulu pada jam 12 teng,Bilik tersebut baru sahaja dikosongkan oleh pelanggan terdahulu pada jam 12 teng,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,69.7,Pihak kami sedang berusaha mempercepatkan proses pembersihan bilik Encik,Pihak kami sedang berusaha mempercepatkan proses pembersihan bilik Encik,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,73.76,supaya Encik boleh masuk dengan kadar segera.,supaya Encik boleh masuk dengan kadar segera.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_rude_01,76.84,"Hah,","Hah,",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,77.38,alasan.,alasan.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,78.26,Korang punya manajemen memang bodoh dan tak cekap.,Korang punya manajemen memang bodoh dan tak cekap.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_rude_01,80.68,"I tak nak dengar alasan bilik penuh ke apa. Sekarang ni, I nak you upgrade I ke ","I tak nak dengar alasan bilik penuh ke apa. Sekarang ni, I nak you upgrade I ke ",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
