call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
billing_english,0.0,"Yeah, what do you want? This is Billy.",Yeah what do you want this is billing,0.907,0.944,Agent,Agent,True,True,False,,✅ CORRECT
billing_english,2.66,"Hi, I am calling because my bill is twice as high",Hi I am calling because my bill is twice as high this month and I do not underst,0.706,0.603,Customer,Customer,True,True,True,i am calling because,✅ CORRECT
billing_english,6.0,this month and I do not understand why.,Hi I am calling because my bill is twice as high this month and I do not underst,0.603,0.762,Agent,Customer,False,True,False,,❌ WRONG
billing_english,8.56,"Look, it's probably because you went over with your",Hi I am calling because my bill is twice as high this month and I do not underst,0.333,0.474,Agent,Customer,False,True,False,,❌ WRONG
billing_english,10.66,data limit. Happens all the time. But I have an unlimited data plan. I checked m,Look it is probably because you went over your data limit happens all the time,0.369,0.557,Customer,Agent,False,True,True,i checked my,❌ WRONG
billing_english,15.84,before calling.,But I have an unlimited data plan I checked my contract before calling,0.329,0.598,Agent,Customer,False,True,False,,❌ WRONG
billing_english,16.86,"Obviously, you don't or you wouldn't be charged.",But I have an unlimited data plan I checked my contract before calling,0.288,0.573,Agent,Customer,False,True,False,,❌ WRONG
billing_english,19.66,Do you have your account,But I have an unlimited data plan I checked my contract before calling,0.298,0.579,Agent,Customer,False,True,False,,❌ WRONG
billing_english,20.42,number or are we just going to guess?,But I have an unlimited data plan I checked my contract before calling,0.224,0.535,Agent,Customer,False,True,False,,❌ WRONG
billing_english,22.38,"Wow, okay, there is no need to be rude. My account",Obviously you do not or you would not be charged do you have your account number,0.338,0.587,Agent,Agent,True,True,False,,✅ CORRECT
billing_english,25.46,number is 554321.,Obviously you do not or you would not be charged do you have your account number,0.142,0.485,Agent,Agent,True,True,False,,✅ CORRECT
billing_english,28.4,"I'm not being rude. I'm just busy, right? Pulling it up now.",I am not being rude I am just busy alright pulling it up now,0.9,0.54,Agent,Agent,True,True,False,,✅ CORRECT
billing_english,31.9,"Yeah, like I said,",Wow okay there is no need to be rude my account number is five five four three t,0.154,0.492,Agent,Customer,False,True,False,,❌ WRONG
billing_english,32.9,you bought three premium movies last week. That's why the bill is high.,Yeah like I said you bought three premium movies last week that is why the bill ,0.861,0.516,Agent,Agent,True,True,False,,✅ CORRECT
billing_english,36.84,I definitely did not buy any,I am not being rude I am just busy alright pulling it up now,0.295,0.577,Agent,Agent,True,True,False,,✅ CORRECT
billing_english,38.58,movies. I was out of town all of last week.,I am not being rude I am just busy alright pulling it up now,0.33,0.598,Customer,Agent,False,True,True,i was out of town,❌ WRONG
billing_english,41.26,"Well, somebody in your house did. The system does not",Well somebody in your house did the system does not lie so you have to pay it,0.785,0.471,Agent,Agent,True,True,False,,✅ CORRECT
billing_english,44.26,lie. So you have to pay it.,Yeah like I said you bought three premium movies last week that is why the bill ,0.281,0.568,Agent,Agent,True,True,False,,✅ CORRECT
billing_english,46.2,I live alone. No one else has access to my account. Can you please check,I live alone no one else has access to my account can you please check the login,0.864,0.519,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,49.86,the login locations?,I definitely did not buy any movies I was out of town all of last week,0.111,0.467,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,51.4,I'm not technical support. I just handle billing.,I definitely did not buy any movies I was out of town all of last week,0.269,0.561,Agent,Customer,False,True,True,i just handle,❌ WRONG
billing_english,54.44,The charge is there so you,I definitely did not buy any movies I was out of town all of last week,0.229,0.366,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,55.42,owe the money.,Well somebody in your house did the system does not lie so you have to pay it,0.264,0.497,Customer,Agent,False,True,False,,❌ WRONG
billing_english,56.44,I'm not paying for something I did not buy. I want to speak to your supervisor r,I am not paying for something I did not buy I want to speak to your supervisor r,0.953,0.572,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,60.76,now.,Well somebody in your house did the system does not lie so you have to pay it,0.049,0.43,Customer,Agent,False,True,False,,❌ WRONG
billing_english,61.58,"Look, my supervisor is going to tell you the exact same thing. It's a waste of t",Look my supervisor is going to tell you the exact same thing it is a waste of ti,0.964,0.578,Customer,Agent,False,True,False,,❌ WRONG
billing_english,66.4,I don't care.,I live alone no one else has access to my account can you please check the login,0.175,0.505,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,67.24,I want to speak to them. This is the worst customer service I have ever experien,I do not care I want to speak to them this is the worst customer service I have ,0.911,0.547,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,71.68,Fine.,I am not technical support I just handle billing the charge is there so you owe ,0.064,0.438,Customer,Agent,False,True,False,,❌ WRONG
billing_english,72.3,Whatever.,I am not technical support I just handle billing the charge is there so you owe ,0.122,0.473,Customer,Agent,False,True,False,,❌ WRONG
billing_english,72.98,Hold on and do not hang up because I'm not calling you back.,Fine whatever hold on and do not hang up because I am not calling you back,0.866,0.519,Customer,Agent,False,True,False,,❌ WRONG
billing_english,76.36,Unbelievable.,I am not paying for something I did not buy I want to speak to your supervisor r,0.079,0.448,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,77.38,Just,I am not paying for something I did not buy I want to speak to your supervisor r,0.065,0.439,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,77.62,transfer me already.,I am not paying for something I did not buy I want to speak to your supervisor r,0.167,0.5,Customer,Customer,True,True,False,,✅ CORRECT
billing_english,79.02,Yeah. Putting you in the queue. You might be waiting a while though. Bye.,Yeah yeah putting you in the queue you might be waiting a while though bye,0.939,0.563,Agent,Agent,True,True,True,putting you in the queue,✅ CORRECT
