call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
eng_rudecust_01,0.0,Good afternoon.,Good afternoon.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,1.14,Welcome to Horizon Airways Customer Care. My name is Elena. How may I assist you,Welcome to Horizon Airways Customer Care. My name is Elena. How may I assist you,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,7.04,You can assist me by firing whoever's running your joke of an airline.,You can assist me by firing whoever's running your joke of an airline.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,11.22,My flight to London was just cancelled and some useless automated text told me I,My flight to London was just cancelled and some useless automated text told me I,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,17.16,until tomorrow.,until tomorrow.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,18.38,Do you have any idea who I am or how much money I lose because of your incompete,Do you have any idea who I am or how much money I lose because of your incompete,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,23.68,"I completely understand your frustrations, sir. And I am incredibly sorry for th","I completely understand your frustrations, sir. And I am incredibly sorry for th",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,29.56,disruption to your travel plans. The cancellation was due to a severe thundersto,disruption to your travel plans. The cancellation was due to a severe thundersto,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,35.24,which triggered a safety grounding.,which triggered a safety grounding.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,37.56,Let me look at your booking right away to see how we can get,Let me look at your booking right away to see how we can get,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,40.56,you to London safely.,you to London safely.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,42.1,May I have your ticket or a last name? I don't care about a little rain.,May I have your ticket or a last name? I don't care about a little rain.,1.0,1.0,Customer,Agent,False,True,False,,❌ WRONG
eng_rudecust_01,46.7,"Other airlines are taking off, so your pilots are clearly just lazy. My name is ","Other airlines are taking off, so your pilots are clearly just lazy. My name is ",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,51.94,"Look it up. I am a Platinum Elite Flyer, and I demand you put me on a private ch","Look it up. I am a Platinum Elite Flyer, and I demand you put me on a private ch",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,57.32,or buy me a first-class seat on a British Airways flight right now.,or buy me a first-class seat on a British Airways flight right now.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,61.8,"I thank you, Mr. Vance. I have pulled up your Platinum profile. I see the urgenc","I thank you, Mr. Vance. I have pulled up your Platinum profile. I see the urgenc",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,67.2,especially with your elite status.,especially with your elite status.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,69.44,"Regarding other airlines, all transatlantic routes are currently","Regarding other airlines, all transatlantic routes are currently",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,73.1,"blocked by air traffic control for safety, so British Airways is grounded as wel","blocked by air traffic control for safety, so British Airways is grounded as wel",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,78.62,"because you are a priority member, I am looking at alternative routing options t","because you are a priority member, I am looking at alternative routing options t",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
eng_rudecust_01,84.36,"hubs. Oh, so now you want me to do a layover?","hubs. Oh, so now you want me to do a layover?",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,88.06,Brilliant! Truly spectacular service. I pay thousands,Brilliant! Truly spectacular service. I pay thousands,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
eng_rudecust_01,92.02,"of dollars a year to fly direct,","of dollars a year to fly direct,",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
