call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
my_prof_04,0.0,"Selamat pagi, Bank Harapan dengan saya Amirul. Boleh saya bantu Encik?","Selamat pagi, Bank Harapan dengan saya Amirul. Boleh saya bantu Encik?",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_prof_04,4.72,Aku nak tahu kenapa ada tolak duit dari ikon aku RM100.,Aku nak tahu kenapa ada tolak duit dari ikon aku RM100.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_prof_04,8.92,Korang ni pandai -pandai je tolak duit orang.,Korang ni pandai -pandai je tolak duit orang.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_prof_04,11.46,Harap bersabar Encik. Saya minta maaf atas kesulitan ini.,Harap bersabar Encik. Saya minta maaf atas kesulitan ini.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_prof_04,15.64,Boleh saya dapatkan nombor kad pengenalan untuk saya makan?,Boleh saya dapatkan nombor kad pengenalan untuk saya makan?,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_prof_04,18.5,Nak nombor kad pengenalan buat apa? Check je lah nama apa Johan.,Nak nombor kad pengenalan buat apa? Check je lah nama apa Johan.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_prof_04,21.9,"Aku dah call banyak kali, takkan tak ada rekod?","Aku dah call banyak kali, takkan tak ada rekod?",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_prof_04,23.78,"Maaf Encik Johan,","Maaf Encik Johan,",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_prof_04,25.74,prosedur keselamatan bank memerlukan nombor kad pengenalan untuk kami buka profi,prosedur keselamatan bank memerlukan nombor kad pengenalan untuk kami buka profi,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_prof_04,31.0,Menyusahkan betul.,Menyusahkan betul.,1.0,1.0,Agent,Customer,False,True,False,,❌ WRONG
my_prof_04,32.3,890 -2140 -15533. Cepat sikit.,890 -2140 -15533. Cepat sikit.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_prof_04,37.62,Terima kasih Encik Johan.,Terima kasih Encik Johan.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_prof_04,39.38,"Sebentar ya, saya semak transaksi terakhir Encik.","Sebentar ya, saya semak transaksi terakhir Encik.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_prof_04,42.5,"Jangan suruh aku tunggu lama-lama. Aku ada banyak kerja layan nak buat, bukan na","Jangan suruh aku tunggu lama-lama. Aku ada banyak kerja layan nak buat, bukan na",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
