call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
my_sales_01,0.0,Selamat petang. Assalamualaikum Encik Hazik. Saya Syahrul dari Hydro Pure Malays,Selamat petang. Assalamualaikum Encik Hazik. Saya Syahrul dari Hydro Pure Malays,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_sales_01,7.1,Waalaikumsalam Encik Syahrul.,Waalaikumsalam Encik Syahrul.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_sales_01,8.76,"Ya, saya sihat Alhamdulillah. Ada apa ya? Hubungi saya petang -petang begini?","Ya, saya sihat Alhamdulillah. Ada apa ya? Hubungi saya petang -petang begini?",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_sales_01,12.82,"Begini Encik Hazik. Pertama sekali, kami ingin mengucapkan terima kasih kerana E","Begini Encik Hazik. Pertama sekali, kami ingin mengucapkan terima kasih kerana E",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_sales_01,21.48,"Sila jangan risau. Saya hubungi ini bukan untuk cas apa-apa bayaran, tetapi untu","Sila jangan risau. Saya hubungi ini bukan untuk cas apa-apa bayaran, tetapi untu",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_sales_01,31.38,"Oh,","Oh,",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_sales_01,32.26,ganjaran apa itu ya? Saya ingatkan fasal servis penapis udara tadi.,ganjaran apa itu ya? Saya ingatkan fasal servis penapis udara tadi.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_sales_01,36.9,Pakaj promosi baharukah?,Pakaj promosi baharukah?,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
my_sales_01,38.62,Betul Encik Hazik.,Betul Encik Hazik.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_sales_01,40.12,"Berdasarkan profil kesetiaan Encik, pihak pengurusan telah memilih Encik untuk m","Berdasarkan profil kesetiaan Encik, pihak pengurusan telah memilih Encik untuk m",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_sales_01,50.3,"iaitu Hydro Pure Smart Purifier,","iaitu Hydro Pure Smart Purifier,",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_sales_01,53.08,penapis air pintar dengan fungsi pensterilan UV otomatik.,penapis air pintar dengan fungsi pensterilan UV otomatik.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
my_sales_01,57.28,"Kebetulan pula,","Kebetulan pula,",1.0,1.0,Customer,Agent,False,True,False,,❌ WRONG
my_sales_01,58.5,memang saya dan isteri ada terfikir nak pasang penapis air kat rumah baru kami b,memang saya dan isteri ada terfikir nak pasang penapis air kat rumah baru kami b,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
