call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
manglish_03,0.48,Thank you for calling Mega Proud Pen Support.,Thank you for calling Mega Proud Pen Support.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,3.18,My name is Arif.,My name is Arif.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,4.44,How can I help you today?,How can I help you today?,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,5.98,"Weh, help me lah.","Weh, help me lah.",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,7.54,My internet suddenly red light blinking.,My internet suddenly red light blinking.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,9.6,Completely down eh.,Completely down eh.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,10.94,I got 10 minutes only to submit my university final project.,I got 10 minutes only to submit my university final project.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,13.92,"If not, I fail.","If not, I fail.",1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,14.94,Jalat already.,Jalat already.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,16.14,Macam mana now?,Macam mana now?,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,17.62,"Me, don't panic first.","Me, don't panic first.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,19.78,Take a deep breath.,Take a deep breath.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,21.82,10 minutes is enough time.,10 minutes is enough time.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,23.46,We can sort this out one.,We can sort this out one.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,24.96,Let me check your line state from my side.,Let me check your line state from my side.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,27.2,Can you give me your account number or IC number?,Can you give me your account number or IC number?,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,30.04,I see it's 991122145678.,I see it's 991122145678.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,34.22,Please check fast-fast lah.,Please check fast-fast lah.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,35.9,My laptop portal is just spinning and spinning only.,My laptop portal is just spinning and spinning only.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,38.46,I cannot fill this paper.,I cannot fill this paper.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,39.88,My parents will kill me weh.,My parents will kill me weh.,1.0,1.0,Customer,Customer,True,True,False,,✅ CORRECT
manglish_03,41.68,"Okay, Mei.","Okay, Mei.",1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,42.68,I already pulled up your account.,I already pulled up your account.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,44.16,I see there is a sudden fibre cable cut in your area.,I see there is a sudden fibre cable cut in your area.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,47.26,So the main line is down.,So the main line is down.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
manglish_03,49.22,Don't worry.,Don't worry.,1.0,1.0,Agent,Agent,True,True,False,,✅ CORRECT
