call_id,start_sec,system_text,human_text,text_similarity,combined_score,system_role,human_role,label_correct,matched,text_override,override_phrase,status
manglish_02,0.0,"Hello, you orang ni memang tak rati buat kerja ke apa? Kenapa line I kena bar, h",you orang ni memang tak reti buat kerja ke apa?,0.713,0.597,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,4.48,"I baru je bayar semua billa swing, okay? You orang jangan nak main-main. Kerja I","I baru je bayar semua bilas wing, ok?",0.5,0.459,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,10.28,"Selamat petang, encik. Saya minta maaf sangat-sangat atas kesulitan ni, encik Al",Saya minta maaf sangat-sangat atas kesulitan yang Encik alami.,0.663,0.594,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,16.08,Tak payah nak selamat petang sangatlah. I tak ada masa nak berbora. Nama I Mansu,Tak payah nak selamat petang sangat lah.,0.639,0.529,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,20.72,Sekarang ni I nak you aktifkan balik line I sekarang juga. Jangan beri alasan si,Sekarang ni I nak you aktifkan balik line I sekarang juga.,0.744,0.696,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,25.94,"Baik Encik Mansur, saya faham Encik tengah marah. Boleh Encik berikan nombor aku",Boleh Encik berikan nombor akaun atau nombor telefon Encik untuk saya buat semak,0.785,0.721,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,33.56,"Nombor akun saya 101 098 765. Cek sekarang, saya dah bayar RM150 cash guna onlin",I dah bayar RM150 cash guna online banking selasa lepas.,0.692,0.58,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,42.36,Awak jangan nak tuduh saya tak bayar pula. Resit semua ada dengan saya ni.,You jangan nak tuduh I tak bayar pula.,0.607,0.538,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,45.74,"Terima kasih Encik Mansur. Tolong tunggu sekejap ya, saya semak.",Terima kasih Encik Mansur.,0.578,0.487,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,49.68,"Okay, saya nampak ada bayaran RM150 pada hari selasa.","Ok, saya nampak ada bayaran RM150 pada hari selasa.",0.981,0.936,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,54.28,"Tapi Encik Mansur, kalau ikutkan rekod di sini,","Tapi Encik Mansur, kalau ikutkan rekod di sini,",1.0,0.961,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,57.42,"Encik tersalah maksudkan,",Encik tersalah masukkan...,0.863,0.905,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,59.14,eh mana ada salah?,"Eh, mana ada salah?",0.973,0.92,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,60.38,I click dekat istri banking I je tau.,I klik dekat history banking I je tau.,0.907,0.924,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,62.76,You jangan nak pusing selita pula.,You jangan nak pusing cerita pula.,0.941,0.911,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,64.56,"Nampak sangat sistem company you yang bodoh,",Nampak sangat sistem company you yang bodoh.,0.977,0.964,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,66.44,lepas tu sengaja nak salahkan customer.,Lepas tu sengaja nak salahkan customer.,1.0,0.963,Customer,Customer,True,True,False,,✅ CORRECT
manglish_02,68.5,"Saya minta maaf Encik Mansur,",Saya minta maaf Encik Mansur.,0.966,0.944,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,69.96,tetapi bayaran tersebut telah masuk ke nombor akun lama Encik,Tetapi bayaran tersebut telah masuk ke nombor akaun lama Encik,0.992,0.964,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,73.28,yang sudah ditunjukkan tahun lepas.,yang sudah diterminit tahun lepas.,0.812,0.812,Agent,Agent,True,True,False,,✅ CORRECT
manglish_02,75.62,"Disebabkan akun aktif Encik yang sekarang masih ditumbakan,","Disebabkan akaun aktif Encik yang sekarang masih ada tunggakan,",0.918,0.936,Agent,Agent,True,True,False,,✅ CORRECT
